	0
6009	DLEU2L
6010	AFF2
6011	AIP
6012	AC007655.2
6013	RFX8
6014	MRPS35
6015	FDPS
6016	AC022613.1
6017	FPR1
6018	SOS1
6019	AC002480.2
6020	SYN3
6021	SNHG16
6022	AL109947.1
6023	TESC
6024	KLHL23
6025	AC010325.1
6026	WDR5B
6027	TNNC2
6028	EFCAB9
6029	TRAV26-2
6030	AL592430.2
6031	TRAV9-2
6032	AL031595.3
6033	ZYX
6034	KLF11
6035	AC005837.1
6036	LINC00881
6037	BX546450.1
6038	FGFR1OP
6039	GPR157
6040	TNKS2-AS1
6041	AC082651.1
6042	HBD
6043	AC004801.4
6044	CCDC172
6045	RCC2
6046	KCTD3
6047	HM13-IT1
6048	IFNE
6049	LINC01146
6050	LINC02082
6051	PLPP4
6052	RNF123
6053	SCARA5
6054	C2orf81
6055	STAU1
6056	TRMT112
6057	AC010536.2
6058	PPME1
6059	KLF9
6060	AC097526.1
6061	AC144836.1
6062	AL034349.1
6063	AL118511.1
6064	AF129408.1
6065	PRKCZ
6066	AC147067.1
6067	AL353804.1
6068	AC005699.1
6069	AL357054.3
6070	GOLGA1
6071	ZNF804B
6072	ZXDC
6073	AC132192.1
6074	DCAF13
6075	PKIB
6076	HDAC10
6077	AC135507.1
6078	ASH1L
6079	SMIM10
6080	THOC7
6081	DCAF4L1
6082	ZNF777
6083	TAFA3
6084	OVOL1
6085	AC145625.1
6086	SH2D3A
6087	NPEPL1
6088	AC079801.1
6089	KLC2
6090	AC022079.1
6091	ITLN1
6092	LINC02028
6093	PINK1
6094	AC116362.1
6095	CRTC3
6096	AC020911.2
6097	AP001625.2
6098	AC092171.1
6099	CGRRF1
6100	ARHGEF2
6101	SAMD4A
6102	FAM86B2
6103	ZNF236
6104	AC010280.3
6105	AL118522.1
6106	ARHGEF26
6107	TIFA
6108	AC099811.5
6109	C1orf100
6110	LHX5
6111	GPN3
6112	PLD3
6113	OSTM1
6114	AL450384.1
6115	AC092807.3
6116	ACTN4
6117	DMAC1
6118	AC010680.2
6119	FN3KRP
6120	TTYH1
6121	RGL2
6122	OTUD6A
6123	AC006064.3
6124	AP001062.1
6125	RHBDL2
6126	EIF3G
6127	PYGL
6128	F7
6129	GCLM
6130	CFAP126
6131	PGM5
6132	SMTNL1
6133	AC007687.1
6134	SWI5
6135	TRAFD1
6136	ADAMTS17
6137	GCSAM
6138	CTXND1
6139	AC106782.5
6140	LINC01252
6141	MYOSLID
6142	VWA8-AS1
6143	STK38
6144	AP000894.3
6145	LINC01055
6146	AC005944.1
6147	BEAN1-AS1
6148	PRR15
6149	LMCD1
6150	POTEI
6151	PAFAH1B3
6152	RFPL4A
6153	AL390195.2
6154	AC104035.1
6155	ASPHD2
6156	CD177
6157	DNAJC17
6158	AC009063.3
6159	AL162718.3
6160	NAT9
6161	TENM4
6162	C16orf86
6163	MFAP2
6164	SNHG26
6165	TLL1
6166	SHISAL2A
6167	ZMYM5
6168	SASH1
6169	UTP3
6170	SLC4A11
6171	DPF3
6172	NCK1-DT
6173	AC087752.4
6174	PRUNE1
6175	TM7SF3
6176	GRIN2C
6177	PPP1R2C
6178	MARVELD1
6179	ODAPH
6180	SLC2A14
6181	AC244453.3
6182	FARS2
6183	CIR1
6184	LINC01686
6185	TGFB3-AS1
6186	AC244090.1
6187	CDIPT
6188	AP001107.6
6189	HDGFL2
6190	KIAA0319
6191	FP236315.3
6192	LINC01197
6193	TGFBR2
6194	CSF3R
6195	SOX5-AS1
6196	OR7A17
6197	DDX52
6198	AC072026.2
6199	GPN1
6200	OR7C1
6201	NBEA
6202	ZNF25
6203	ZNF441
6204	EXT2
6205	GOLGA8B
6206	AL078622.1
6207	HOPX
6208	SHLD2
6209	SPART
6210	AC139493.2
6211	IL1R2
6212	ANGPTL6
6213	DBH-AS1
6214	EIF3C
6215	LYPD4
6216	TMPRSS11E
6217	ZDHHC21
6218	PDE6A
6219	AL589693.1
6220	SH3BP5-AS1
6221	GAS1
6222	LGALSL
6223	AL109945.1
6224	FAM160A1-DT
6225	SCAMP1-AS1
6226	SENP6
6227	ARHGEF33
6228	FCN3
6229	MS4A15
6230	EEF1AKMT2
6231	AEN
6232	AC020930.1
6233	FAM111A-DT
6234	AL157938.2
6235	AL008723.2
6236	EHF
6237	PRR5L
6238	LINC00266-1
6239	BEAN1
6240	PTPN13
6241	AC091982.1
6242	AC131210.1
6243	SNX11
6244	CASP2
6245	PTH
6246	AL358335.2
6247	DHRS7B
6248	AL365271.1
6249	MCM8-AS1
6250	DPP7
6251	BOD1
6252	AC016705.1
6253	LINC01184
6254	AC104232.2
6255	AL138787.2
6256	AC022517.1
6257	MMP17
6258	AC087588.3
6259	ROR2
6260	RNF41
6261	ART1
6262	C8G
6263	INSC
6264	AL022322.1
6265	AC095032.1
6266	SMPD2
6267	NLRP4
6268	TTTY14
6269	BBOX1-AS1
6270	CBY3
6271	IRAK1BP1
6272	AL390955.2
6273	C1QTNF12
6274	SUSD2
6275	NARF-AS1
6276	AC092902.6
6277	U62317.1
6278	EPB41L5
6279	TBX5-AS1
6280	LINC01811
6281	Z80897.1
6282	MARVELD3
6283	ATP6AP1L
6284	MYLK-AS2
6285	AC022916.1
6286	ATP1B4
6287	AC078802.1
6288	AL355472.3
6289	KCNC4
6290	DGKD
6291	ALS2CL
6292	AC024901.1
6293	AL049840.2
6294	AL356952.1
6295	LAMC1
6296	CHCHD7
6297	CYGB
6298	MDGA2
6299	LGALS9C
6300	RNF216
6301	IDNK
6302	SPTSSB
6303	TPD52
6304	IGHG3
6305	LIPE
6306	SLC10A5
6307	THAP10
6308	PDZRN3-AS1
6309	ZC4H2
6310	BATF
6311	SLC5A12
6312	AC004522.5
6313	SIRPG
6314	AC006504.1
6315	AL590068.4
6316	UBXN10-AS1
6317	SPIN3
6318	HAUS4
6319	AC005696.1
6320	SNX19
6321	MCU
6322	ATP6V0D1
6323	RBM44
6324	OR52I2
6325	CCNT2-AS1
6326	PER3
6327	AL023802.1
6328	LINC02538
6329	FASLG
6330	GRIA1
6331	AC092757.3
6332	GON4L
6333	NUDT22
6334	AC005237.1
6335	AL365394.1
6336	AL645768.1
6337	PPP1R14A
6338	STON1-GTF2A1L
6339	S100A13
6340	MYLK4
6341	LINC00885
6342	FAM193B
6343	FRG2C
6344	USP34
6345	KRT72
6346	LINC01762
6347	AC114930.1
6348	WTAP
6349	LINC00390
6350	SERHL2
6351	CLPX
6352	EIF3K
6353	LINC02637
6354	AC104024.4
6355	PCDHA2
6356	AURKB
6357	AC008592.4
6358	LINC00920
6359	RIOX1
6360	MCM9
6361	SOX21-AS1
6362	LAMA4
6363	AL513320.1
6364	ARHGAP40
6365	TRNT1
6366	ADPRM
6367	LINC00921
6368	SLC33A1
6369	CDH6
6370	AC136604.3
6371	GPR180
6372	SIVA1
6373	GOLGA3
6374	AP000802.1
6375	AC011676.1
6376	UHRF2
6377	ACSF2
6378	AC011462.4
6379	XDH
6380	AL391840.1
6381	AMT
6382	BST1
6383	IGBP1
6384	OXNAD1
6385	AL022341.1
6386	AUXG01000058.1
6387	OR51B4
6388	AL592211.1
6389	AL844908.2
6390	AC025887.2
6391	AC020978.6
6392	FAM43B
6393	SCLY
6394	AC027020.2
6395	MRFAP1L1
6396	DACT2
6397	SPANXB1
6398	AC007326.5
6399	DCBLD1
6400	AC110614.1
6401	FAM155A-IT1
6402	GPC2
6403	HMX3
6404	MCM7
6405	AC026202.2
6406	BX072579.2
6407	GPR27
6408	AL162632.1
6409	AL365272.1
6410	BORCS5
6411	LINC01070
6412	UBE2V2
6413	AC018521.2
6414	AC021698.1
6415	AC027288.1
6416	USP46-AS1
6417	AC137561.1
6418	AC145207.5
6419	AL512308.1
6420	MIR4300HG
6421	AC008945.2
6422	ATP10B
6423	AC084781.1
6424	CDC14C
6425	IRF9
6426	AL359091.4
6427	DOCK6
6428	LAMB3
6429	SPRY2
6430	ACOT12
6431	SRY
6432	BAIAP2L1
6433	TLCD3B
6434	CCPG1
6435	AP001893.3
6436	FLVCR1-DT
6437	LINC02792
6438	INTU
6439	AC018695.3
6440	TAF15
6441	GXYLT2
6442	AC006033.2
6443	FAM138B
6444	AC103706.1
6445	EN2
6446	AC023310.4
6447	BRD8
6448	AC145423.2
6449	AC138230.1
6450	ZKSCAN8
6451	MRPS14
6452	POM121L2
6453	ATXN7L3
6454	SHC4
6455	MINDY2
6456	TRMT2A
6457	NAF1
6458	POLR2M
6459	TRANK1
6460	AP002856.4
6461	MLST8
6462	FAM106C
6463	AC091938.1
6464	FAM210B
6465	AC004817.5
6466	EVC2
6467	LINC01963
6468	AC073140.2
6469	AL158166.1
6470	AC024575.1
6471	AC007381.1
6472	AC004834.1
6473	AL109930.1
6474	TBC1D3
6475	TMEM131L
6476	LINC01655
6477	AL356056.2
6478	RGCC
6479	AC138904.3
6480	AL157371.2
6481	GPR18
6482	TRIOBP
6483	ZBTB45
6484	ZNF320
6485	AL117379.1
6486	LINC01778
6487	FUNDC1
6488	AP006545.2
6489	AC012508.3
6490	DLX2
6491	CRB2
6492	TAC3
6493	SLC20A2
6494	TTC16
6495	ZNF615
6496	ROCK2
6497	NCALD
6498	AC080112.4
6499	SLC19A3
6500	FRMPD2
6501	Z82202.2
6502	EPOP
6503	LINC01828
6504	OXCT1-AS1
6505	ZNF611
6506	MCHR1
6507	AC022126.1
6508	CCDC196
6509	CLTCL1
6510	TGM4
6511	RPS6KC1
6512	AC007066.2
6513	CCNYL1
6514	AC020765.2
6515	ZNF677
6516	EYA2
6517	AL096869.2
6518	SORL1
6519	AC139530.1
6520	PCDHGC3
6521	SIAH2-AS1
6522	RTN4RL1
6523	WDR86-AS1
6524	AC019131.1
6525	AL121750.1
6526	AL590226.1
6527	MICAL3
6528	KIRREL3
6529	AC244502.1
6530	AC007527.2
6531	MCTP1-AS1
6532	ITPRIPL2
6533	TATDN2
6534	FAM168B
6535	AC027097.1
6536	MTCH1
6537	AC022809.1
6538	AC010333.3
6539	AC138028.5
6540	AC104162.2
6541	ZNF239
6542	FITM2
6543	DDIT4L
6544	EBAG9
6545	TTC32
6546	AC005387.2
6547	LINC01206
6548	AL122125.1
6549	RABGEF1
6550	GRIN2B
6551	AL138921.1
6552	AC138028.6
6553	ARF1
6554	C20orf144
6555	CIB2
6556	AL110114.1
6557	IL10RB-DT
6558	SPC24
6559	SRGAP2
6560	MTIF2
6561	ADNP2
6562	LINC00491
6563	TRIM4
6564	ALKBH5
6565	KIF23
6566	CHRNA4
6567	AC018761.2
6568	SERTAD3
6569	WDR4
6570	AC087269.1
6571	C11orf24
6572	ICAM1
6573	AC090971.5
6574	TWISTNB
6575	PLA2G12B
6576	PXDC1
6577	AC092614.1
6578	OGFOD2
6579	AL591043.2
6580	CXXC1
6581	OTOP3
6582	AL590302.1
6583	SLFN11
6584	FMNL1
6585	SLC30A2
6586	AC016595.1
6587	SAMD7
6588	LDLRAD2
6589	AL359502.1
6590	AC015853.3
6591	SCPEP1
6592	OPTN
6593	TBL3
6594	USP17L3
6595	AL391095.3
6596	LINC01389
6597	HOTAIRM1
6598	MARCKS
6599	ZBED3
6600	UNK
6601	RECQL4
6602	SCML4
6603	AC017104.1
6604	ATP2A1-AS1
6605	AL355596.1
6606	ADAM19
6607	AC012485.3
6608	AC137590.2
6609	AC110921.1
6610	HSPB9
6611	AC005786.2
6612	HYKK
6613	PSME2
6614	AP000229.1
6615	TDP2
6616	GOLGA8N
6617	AP001269.4
6618	CABYR
6619	LINC00337
6620	LHPP
6621	CLASP1
6622	AC011726.2
6623	AC090946.1
6624	PAQR8
6625	AC135803.1
6626	NUP205
6627	LINC01363
6628	LINC01917
6629	AC078882.1
6630	AC139795.3
6631	LINC01873
6632	THUMPD3-AS1
6633	KHDC4
6634	GTF2I
6635	CTRC
6636	LINC01583
6637	MSH5
6638	PCGF5
6639	ADAMTS9
6640	AL121652.1
6641	AL391069.3
6642	DARS-AS1
6643	UROD
6644	C18orf63
6645	PTPRR
6646	AC012500.1
6647	TIMM10
6648	EIF6
6649	AC097709.1
6650	TEX26-AS1
6651	OR10G4
6652	TMEM177
6653	AC008269.2
6654	SLC35A1
6655	TRIM5
6656	PPFIA1
6657	AL450468.2
6658	KIF19
6659	DRAIC
6660	RUNX3
6661	AC233296.1
6662	LINC00670
6663	AL021026.1
6664	SLC35D3
6665	ZNF454
6666	AC092111.1
6667	AC104961.1
6668	ELMOD3
6669	LIPI
6670	SPATS1
6671	PSMA2
6672	ZNF524
6673	LAG3
6674	APPBP2
6675	SPATA41
6676	AC099661.1
6677	HSF4
6678	FKBP1A
6679	KCTD5
6680	SLC17A9
6681	PVRIG
6682	ZNF552
6683	TMEM163
6684	STX18
6685	MYO7B
6686	LINC01082
6687	AC026116.1
6688	MRPL20
6689	C8A
6690	SLC39A12
6691	AC079600.3
6692	DSG1-AS1
6693	IL17RE
6694	FGL1
6695	TULP3
6696	SOX18
6697	AL627171.2
6698	HLA-G
6699	DPP4
6700	AC026369.1
6701	TNMD
6702	NRAV
6703	AC008080.3
6704	RBM12
6705	DPH7
6706	SLC26A9
6707	ZSCAN5C
6708	LAIR1
6709	EFCAB7
6710	PRB2
6711	CTNND2
6712	AP000787.1
6713	FXYD4
6714	AC012629.2
6715	PYROXD1
6716	AC104463.1
6717	TAS2R42
6718	AL050343.3
6719	LINC01630
6720	SHOC2
6721	DAZ1
6722	AL133551.1
6723	TRPC4
6724	LINC01798
6725	AP002439.1
6726	AC078860.2
6727	IGFL4
6728	SYCE1L
6729	TDRKH-AS1
6730	ERN2
6731	NF1
6732	AL357140.1
6733	AC004975.2
6734	AC011483.2
6735	AL109984.1
6736	PGC
6737	LINC02046
6738	TPST1
6739	RPL12
6740	ANKRD20A1
6741	CROCC2
6742	GASAL1
6743	AC010260.1
6744	UACA
6745	FANCE
6746	SOX12
6747	INE2
6748	AC022167.2
6749	PHKG2
6750	TSHB
6751	AP000879.1
6752	LINC02461
6753	DNPEP
6754	MAPKAPK5-AS1
6755	SH3PXD2A-AS1
6756	RABEP1
6757	CHPT1
6758	Z92544.1
6759	GAS8
6760	ASPRV1
6761	TULP2
6762	HOXC-AS2
6763	AL132633.1
6764	SYT12
6765	HLA-DOB
6766	ARID1B
6767	GYPB
6768	AL365295.1
6769	LCN12
6770	RAB33A
6771	LINC01524
6772	CD27
6773	BX323046.2
6774	FANK1
6775	AC092364.1
6776	AL590286.2
6777	SPATA20
6778	PSRC1
6779	LINC02606
6780	AP000821.1
6781	AC005392.3
6782	RNF144B
6783	LINC00313
6784	MAP3K9
6785	AC087564.1
6786	HOXA11
6787	THOC3
6788	HLA-F
6789	PKNOX1
6790	ADPRH
6791	PKD1
6792	MIAT
6793	LRRC69
6794	PCBP1-AS1
6795	BGN
6796	LINC00314
6797	STK36
6798	AP003032.1
6799	CRLF3
6800	AL591178.1
6801	SHISAL2B
6802	AC020900.1
6803	AC127024.4
6804	AC092718.1
6805	ST8SIA5
6806	CLTRN
6807	F12
6808	AC005479.1
6809	TMEM52B
6810	LINC02078
6811	LMF1-AS1
6812	AC007541.1
6813	AL353803.2
6814	TFG
6815	BX284668.6
6816	ISYNA1
6817	KLHDC2
6818	Z83843.1
6819	AL627095.2
6820	AC015982.2
6821	PAX8
6822	TRPC4AP
6823	ARHGAP35
6824	GLDN
6825	LINC02288
6826	AC011751.1
6827	AL451054.4
6828	C10orf90
6829	CHD9
6830	MYBL1
6831	AL731566.3
6832	TMEM120B
6833	CCDC27
6834	WNT3
6835	AL162377.1
6836	AC002310.2
6837	LINC02225
6838	LINC02126
6839	ATXN7L1
6840	AC007663.3
6841	CD6
6842	AL078645.1
6843	NUDT2
6844	AL139423.2
6845	ETS1-AS1
6846	AP006261.1
6847	ALK
6848	AC092329.4
6849	CANT1
6850	CDK1
6851	CPLX3
6852	AC010245.1
6853	CLDN16
6854	AL353764.1
6855	AC116903.1
6856	ELOVL1
6857	MAGEA8-AS1
6858	AC007728.3
6859	SIDT1
6860	AC096659.1
6861	CPA3
6862	ALG11
6863	MLLT3
6864	AC226118.1
6865	C3orf84
6866	AL445933.2
6867	GMPR2
6868	MID2
6869	LCN10
6870	GBP5
6871	AC018754.1
6872	HPR
6873	EIF4ENIF1
6874	SNRNP25
6875	EME1
6876	CCDC102B
6877	TMEM106C
6878	AL137786.1
6879	NDUFA8
6880	SMIM12
6881	TENT5B
6882	AL049839.3
6883	AC126614.1
6884	PHOSPHO1
6885	AC090340.1
6886	RABGAP1L-IT1
6887	PIDD1
6888	NOL3
6889	SI
6890	GOLGB1
6891	RAC1
6892	GLRB
6893	LINC00622
6894	ZNF423
6895	AL356113.1
6896	AC093788.1
6897	JADE3
6898	AC104118.1
6899	C9orf24
6900	LRRC73
6901	PDLIM3
6902	DIMT1
6903	GPR61
6904	IL15RA
6905	AL354707.1
6906	TRIB1
6907	DERL1
6908	AC005730.3
6909	AMHR2
6910	AL353801.3
6911	AL359091.1
6912	AC093248.1
6913	IGLV5-52
6914	AL133445.2
6915	ECHDC3
6916	HSPA9
6917	TTR
6918	ERP29
6919	AC027698.1
6920	C12orf42
6921	CALHM3
6922	NLRP7
6923	AC103796.1
6924	RPS10-NUDT3
